anc,psi
4.720273,0.819113
725.208833,286.096635
48.807538,16.153155
569.68786,223.053825
574.021404,215.308133
27.438431,12.453002
142.520497,74.346888
101.165236,52.773605
3347.1522,1023.548937
573.886218,215.296586
31.803989,16.59079
1370.576762,58.435478
2.321622,0.434661
294.753268,1.538333
15.578859,7.240459
321.675146,133.895352
21.117279,6.683536
1987.04141,675.050515
438.992868,175.577915
574.063376,215.347412
53.174791,9.569553
125.262328,65.344034
75.573396,60.848877
596.106762,221.116615
2.857277,1.49052
16.713336,7.480575
12.912281,2.801756
7.452976,3.8879
40.86291,5.163426
26.770492,12.988075
62.174907,31.17082
56.257004,24.708996
333.01995,150.457783
262.095588,113.491374
131.052982,55.366441
33.503615,9.028871
332.710003,140.826837
3.520217,1.836347
602.181409,251.247314
15941.395305,2876.244204
101.407161,50.34138
15.419864,8.043887
1008.98305,399.795107
25038.102796,3943.211013
53.470548,21.45781
162.439848,66.088001
152.02528,71.438176
6.530154,1.222596
150.009341,78.253499
59.283264,30.925559
147476.939202,10931.940069
71.220005,1.952115
5067.277793,7.853791
886.968498,256.61013
3857.438776,362.576446
212.358486,91.77486
149.54174,66.821129
4668.896105,1301.774028
80.539848,30.242859
704.074195,257.140376
1254.170156,453.687435
4.609572,2.308362
140.455816,73.269831
24.553227,12.808375
2574.59835,828.302261
3066.670491,708.823851
115.27296,53.748231
1282.012265,327.523435
978.086625,254.852703
2789.575242,883.094415
312.671648,0.089865
768.473093,8.191721
94.323811,29.334551
32.222587,6.518691
58.66102,30.600961
16694.48954,3055.853025
4171.047799,1177.008598
7526.995995,1962.512426
105280.203903,12094.493341
14579.523593,1827.743109
38.039779,0.12026
26.482287,5.48654
1697.197238,513.883372
43.947298,231.433528
1034.548256,95.855797
30.822685,16.078885
11.380627,5.936789
183.409524,0.184898
1022.513439,402.479684
70.109188,1.072323
1224.54968,438.528881
1552.52264,101.647964
15.611894,8.144061
5652.095476,1076.000082
315.255907,146.473523
2315.909185,724.194975
2.80405,1.31792
3.353129,0.122541
69.346656,1.302823
796.412728,320.229718
44.758535,23.348626
1240.065119,478.730951
1270.255211,484.591524
2163.288851,647.665633
136.838945,67.130692
7.976666,4.161087
42.155611,21.99079
45.220146,7.640701
3684.966507,1117.918206
5.972178,2.071763
390.325645,162.893799
353.520021,141.14899
17.473351,1.302823
183.21313,95.574505
393.706237,175.120466
8178.137876,1790.178452
3498.815516,813.391794
51.609566,0.109835
815.138237,4678.196835
4323.528073,1272.357579
642.318708,57.192261
8.789792,2.587452
73.251541,36.389877
966.175088,217.8267
250.638689,98.376854
80.210627,35.627574
251.076464,119.42375
690.644414,256.158349
13.047157,5.20039
3.319849,0.114247
6.962923,2.793411
12919.575907,2203.340014
100.672772,52.516707
9.096985,4.74551
113.411107,40.581862
17.869607,5.358692
377.910485,169.352485
617.807889,236.927812
131.287878,25.036118
84.345921,36.568833
5.363091,0.609769
10.12284,5.126887
1026.37202,384.910425
756.753669,299.060468
10.032377,0.122173
10.660213,5.560979
128.46834,4.042866
16218.717282,3029.919206
12.482051,2.929696
79.895226,36.391461
154.530017,80.611744
3.625937,1.891497
786.187498,142.454812
3066.83936,956.692872
1095.112957,365.224087
245.875812,3.15684
5.563848,2.902422
747.031121,273.111524
3008.002501,951.765622
67.036738,0.72499
13.117599,6.439805
3.559765,1.856977
311.714615,140.632124
97.078982,45.261864
5.525858,1.90909
5.525858,1.90909
19.914078,0.304043
595.053331,244.341917
238.265355,118.359634
17.620926,7.114234
19.101888,9.964643
304.78596,142.650315
161.995733,0.059989
418.4007,156.800545
5041.408168,1370.690122
5.299248,54.658064
101.459956,52.927348
1616.627866,573.520488
316.103434,143.710221
214.985362,108.265716
69.476039,29.170235
1531.343787,252.029258
2574.769694,705.85118
121.766764,2.004343
7.622997,3.118959
115.494213,51.321125
241.323142,69.772948
365.577874,157.060583
8617.364512,1845.652673
15.607125,130.809687
2083.736363,692.444112
180.455645,37.789165
84.326525,4.621323
19.165091,5.707874
354.108226,127.984498
43.809308,20.370002
26.423004,11.971876
16.916931,4.047078
688.424937,51.351394
35.593392,0.00501
17.305039,5.618572
1609.361018,531.244891
100.167772,23.781892
100.036279,26.530854
743.082825,299.348319
24.131437,11.48284
6373.22632,1593.129726
325.404044,145.823079
2244.991796,401.910621
363.273598,2.079505
936.264054,297.779882
211.95118,107.002184
489.648962,87.002708
635.065119,263.255138
20.731026,8.987693
1550.549664,561.200916
387.630155,172.901722
82.022487,15.874658
31.726762,16.550503
6037.268117,1540.55319
84.270291,20.755347
315.467572,120.464251
106.25359,55.427983
6.355018,3.315142
1168.007501,454.224121
242.821119,120.023217
150.437588,60.576317
137.446371,7.11571
219.899386,102.150891
22.581272,7.464822
359.829838,1.198201
147.334333,103.470635
51.836146,27.040715
1283.250714,487.905193
78.297899,37.863141
13.968039,2.364862
4.139064,2.159173
138.494143,67.643966
5964.446748,1461.932263
81.081469,16.285605
30878.733411,4555.040866
102.767816,53.609603
2291.489329,626.514508
135009.584548,14240.426048
1268.080209,387.858522
11.091525,30.013075
158.858063,76.260844
364.848276,3.900245
11.220873,5.054579
19.660325,7.415533
73.369335,27.952078
5287.51368,1408.124621
143.996201,1951.769839
65.317365,22.291123
446.896324,183.234417
13.844005,4.344648
160.958788,59.7433
1095.75623,418.489486
427.836209,117.747963
60.864754,31.750555
345.517338,157.523795
227880.994657,17068.744829
450.076959,4725.122768
208.214021,104.056432
34.093731,11.794501
506.736887,216.394768
493.988046,211.739398
302.637691,95.079322
4.025535,2.09995
35.449594,37.680923
237.177456,116.392087
37.350483,14.633012
153.414846,80.030006
440.678214,184.953204
136.457913,0.501085
21.953602,11.452261
218.124353,111.00494
10.125883,5.282242
177.271409,92.474962
1170.948209,458.938346
9157.636496,1985.38919
49.460046,25.801204
744.84204,181.650087
192.985855,100.672521
90.004724,46.95164
838.371042,414.9262
195.635213,88.343966
109.711718,16.278011
106.781332,5.528155
221.519887,112.244854
13.723198,6.487801
14.106054,7.358528
70.021157,47.08783
5.260995,2.744437
144.813668,60.252416
650.038978,4868.124212
23.635741,10.871682
42.088167,13.576701
318.466973,142.251307
50.200661,26.187551
3296.58282,1016.616573
17.187912,5.332923
123.978037,49.097105
180.889497,80.484517
10.077027,5.256756
531.307369,201.439534
15.568408,5.732048
92.378967,48.190182
13.590765,6.542592
5.06223,2.64075
70.121859,36.579594
64.354015,33.570755
686.550708,289.508574
204.850126,136.330539
102.8472,29.578032
1230.679668,465.027979
42.303563,22.067971
5311.563313,1411.251894
4.322005,2.149663
152.115073,67.000466
45.980005,13.876798
74.440178,11.110307
55.101217,28.743963
17.508291,4.682358
29.918373,14.282128
39.398727,20.39902
10.596411,1.749489
401.602901,119.461246
245.519829,119.590064
11.389489,5.716497
7.727444,4.031078
29.283123,2.501331
254.306958,110.203517
25.928569,12.441798
18.420067,9.608966
10.461764,1.170536
10944.946048,1305.040882
2509.515274,143.571479
3.405711,1.415262
7012.813334,1690.131426
31.764081,15.323698
32.542995,3.160528
67.612673,81.911145
100.810336,130.463958
304.77073,142.644753
17.981017,9.379933
138.86603,72.440507
434.109012,189.873954
30.729506,15.462285
43.621604,22.755537
12.505615,6.523648
697.30054,97.523462
3688.730883,1118.900064
89.472208,26.484475
61.472676,32.067683
51.767508,25.150202
14.451576,2.563851
73.087804,36.563783
8.572754,4.472041
7921.498017,1510.781561
238.893545,55.664877
310.747428,132.854404
265.410734,126.209439
4.049941,2.112682
1089.303878,409.54709
33.583921,0.738105
1947.757119,126.489068
4.011354,2.092552
4.857096,2.53374
38.984742,0.130322
19.246869,8.066513
1250.32617,0.150977
8.487758,4.427702
1588.599179,571.125324
354.642016,95.080751
116.965552,58.242365
28.939935,9.203013
6.333395,3.303862
699.401128,249.545872
3.112823,42.192186
200.546931,90.530562
10.054622,5.245068
187.97538,89.887157
49.414709,15.454739
36.672601,17.874013
60.764833,25.570197
880.339012,203.903078
1450.66949,2.209142
490.250071,0.049106
101.076164,5.540419
143.546132,72.974527
774.892355,310.331559
36.875291,17.287346
113.125517,55.425993
35.534493,18.536835
10.028284,4.83524
42.022964,17.685612
46.373429,0.76845
55.077225,25.024948
743.510139,189.062533
34.838683,18.17386
1325.512319,274.916461
7284.250755,932.850939
318.646028,142.931961
863.520028,345.43996
58.907759,24.383892
1216.445141,463.283986
285.286698,133.714411
92.175138,48.083853
394.458416,1.020057
571.365342,214.774041
12.136041,2.465879
37.451409,19.366144
12.008617,0.731391
4164.315786,1242.946283
218.344277,111.085248
572.280015,215.068968
6.469695,1.333165
4.91433,0.142182
628.98984,256.165573
42.115481,19.749174
434.284779,0.01002
73.700439,17.11303
22.380874,2.369554
29.078549,15.169043
3.237963,0.729359
123.40911,7.876031
63.541606,33.146956
53.857993,25.867601
2.401615,1.25282
350.119427,162.206239
10216.562371,2192.241333
11.692291,0.587517
100.393111,51.913333
612.790715,247.540654
104.917061,54.730772
504.618194,215.621105
134.416211,64.561015
113.044774,58.970655
209.82526,76.913641
90.686923,39.751149
12.074619,2.429638
302.215747,141.711775
4203.848777,134.871327
7.917436,4.130189
4627.344087,1319.903951
36.631758,19.109232
253.553901,115.939118
69.73066,36.375522
360.868246,163.129337
30.464068,10.938553
188.882467,98.531958
96.8576,50.526494
20.186902,8.90668
649.555503,155.928275
569.019334,187.639214
105.352045,54.957685
3.561019,0.235648
13.019118,6.79152
10001.370537,1404.60745
141.713578,68.262767
109.796726,57.276286
12.941747,5.473072
60.100699,26.814625
38.115427,17.418574
10.023844,3.705862
31.181326,14.358655
61.732593,32.203271
2.310671,0.310654
23.583867,12.302701
102.747196,201.333644
43.768352,0.41089
21.01833,6.813031
310.320712,138.950611
72.267889,0.100848
198.417469,77.766282
3.92344,1.548163
3.051989,1.592093
5.432455,2.83388
503.493484,215.210406
357.513755,155.608097
173.92113,75.329256
9.45027,11.169576
237.989662,102.268564
359.36936,162.241891
7.017038,1.915234
211.023015,103.171594
115.319501,60.157283
1463.001226,537.40636
13139.497365,2649.816278
85.888424,15.957362
116.147834,60.589389
298.19418,140.243258
292.928474,131.050787
32.646992,8.556694
141.157475,73.635857
369.88732,145.650306
7770.857185,4.608884
450.479801,195.851916
63.112188,12.488142
234.972194,117.157102
433.163997,189.528872
53.739893,28.033818
7313.392435,1740.263141
10.535252,2.969576
41108.504219,5644.726299
171.144595,69.018362
370.073532,115.463212
45.670748,14.479919
83.291721,43.449752
221.464916,72.448934
2.171267,0.356961
33.702491,0.02005
34.584012,16.260317
69.051376,36.021169
15.483471,8.077069
2539.166989,626.222864
234.743911,84.465037
6.747116,3.265755
113.579696,44.633751
4.634807,2.417782
127.581877,66.554044
65.043585,33.61582
321.350852,148.699155
5.516203,1.586493
638.715559,195.466108
32306.758947,4667.718301
377.41047,169.1699
28539.157579,3239.759798
373.454914,115.820205
237.016551,115.574606
1010.531655,339.471297
1247.40551,137.820348
27174.333797,4293.040456
550.471177,221.482912
68.896093,18.391037
12.853712,3.192839
15.431172,8.049787
23.702973,12.364834
25.240199,9.576501
239.866761,118.944404
278.564462,133.075266
37.609329,19.619188
13.002947,3.367592
237.236056,117.983774
11.297239,5.893289
116.562363,60.805632
32.249208,16.823041
565.774786,237.953062
100.078423,6.857124
1830.180951,146.437837
3.352811,1.749019
140.851717,73.476356
4.59375,2.308384
145.606177,71.235288
626.06229,259.967662
1835.296243,635.471012
12874.468026,1667.744536
33.764533,17.504662
1019.015223,403.458457
28.582786,13.302534
73.217524,31.931684
617.731748,226.035288
59.44286,31.008814
5.62209,1.001266
25.466725,13.284908
356.257214,161.445571
723.907744,257.81107
50.67348,10.87978
98.831774,51.556337
146.309092,2.476621
46.099849,24.048332
394.097078,92.349733
9.394449,4.900685
572.876997,216.07317
11764.026789,2408.192028
44.96468,19.22373
22.702501,11.84293
1131.103741,179.788833
60.268478,30.639251
3077.136769,906.1803
35.744395,18.646332
573.233855,216.169626
20867.618663,3359.760277
402.110888,36.733612
544.506519,229.710944
1811.980769,629.389666
23.25882,12.133138
90.161517,47.033432
7305.889111,1739.088891
1716.548792,604.498262
606.817094,227.662428
10.617705,3.329751
12.56753,6.265137
6311.754893,1567.71513
510.704325,204.916155
75.438819,26.225347
323.247154,149.391609
713.68979,291.642316
27604.816706,4134.655132
190.790268,71.823692
29.11798,13.101344
127.847959,0.104511
737.742722,300.443798
159.732491,83.325654
1551.996388,581.379948
604.56705,226.87396
381.686454,54.038656
2051.061327,691.748751
532.204189,222.870627
191.641659,98.826645
358.699853,162.337526
58.810597,30.678989
69.998676,25.666035
533.115342,226.027131
41.389002,13.16138
202.572251,73.552021
56689.816495,7252.329795
263.2555,127.485041
1026.222288,406.090191
879.863343,352.645721
177.083999,90.885719
914.066442,336.099035
272.175164,130.742148
348.421386,136.174202
120.619491,8.487029
50.004551,9.957706
536.849487,71.599753
386.452377,160.404546
2.020101,1.0538
288.543722,132.609754
862.006963,338.089574
175.457442,90.445259
21.995809,1.607553
921.894165,294.424037
504.870815,210.535617
8.115872,3.237593
363.584329,164.121142
24.423003,4.349618
24.502686,12.78201
2858.744318,943.131421
1067.39814,240.456062
6.629332,3.45824
9.389729,4.898222
373.427225,161.587254
20.398846,17.557452
7343.83989,1510.948102
3.869976,2.018802
34.699178,9.97833
1092.701733,430.365843
350.125581,159.206543
66.388748,34.632189
14734.801531,2850.581275
101.003091,52.689021
89.430698,46.652195
46.816134,7.648674
87.323173,40.997714
211.016969,108.315893
155.233723,73.245652
103.096545,53.781087
1856.943734,296.470213
51580.990214,6599.962453
7.198136,1.233554
3289.395675,1014.741959
21.926681,0.362986
24.425824,12.741914
83.241196,0.39967
1284.954826,491.926145
100.583198,7.794047
192.278837,84.09077
101.254975,52.820418
8438.709047,1854.379983
10213.907314,2158.621925
94.491142,49.292014
158.954942,69.311817
82.416588,0.338288
101.842582,53.126948
9.635009,4.542602
87.753386,44.450688
661.027849,271.291134
5377.261765,124.103612
21.781097,0.501095
104.594365,0.566684
28.696136,14.969554
43343.161958,4276.113456
2618.969886,780.099995
255.586117,118.516419
30.326598,13.23991
414.449089,180.720469
25.485162,13.294526
59.560468,28.989155
10023.681496,2145.588175
3.092556,1.600026
84.521554,25.220152
6.4387,3.358796
389.717074,156.493248
396.66483,0.138392
28.908121,11.380121
48.909542,14.146357
498.363019,211.326108
35.115168,15.917433
400.947831,11.889802
1427.259547,524.501143
3375.099953,961.473748
103.673596,39.257135
30541.284983,4143.797231
194.786874,0.356448
8.930991,4.658918
16.95066,3.740828
62.764365,24.535412
50.307916,26.876717
298.719378,131.444174
8932.251054,1823.534962
598.432385,225.279446
46.55535,24.285947
7.026937,1.165936
95.463059,46.352395
9976.197472,2139.728536
17.449726,5.399817
100.151275,0.521129
151.577772,0.901905
26469.140987,2708.780451
696.327614,278.996164
405.827367,173.554369
1423.068821,527.950247
436.612063,176.690703
290.714009,18.148696
175.032134,38.883354
386.073884,172.333434
2118.629649,402.142477
24307.099269,2981.587346
422.392773,182.859152
359.586722,149.388148
142.124904,86.835563
272.511103,125.767476
368.257533,161.305786
334.803274,26.507651
93.320707,6.013029
613.812916,255.20909
12.253098,6.007183
488.380373,822.477269
50.154886,1.747084
189.015732,97.715072
122.308692,58.012156
5.681967,0.192305
15.165397,7.911143
5.681967,0.192305
200.360304,151.69896
662.647269,273.327043
119.707978,62.446565
2.87142,1.489175
136.997864,68.90393
351.150487,139.205632
196.482275,79.53472
114.074778,1.397624
1442.323792,436.112366
20.033554,4.725907
25.206706,10.666845
335.919311,4.275026
204.442582,95.704947
272.160517,97.959696
86.864323,45.313426
36.441959,19.010221
49.872966,1.367
3434.775802,1036.778589
50.834102,27.506714
444.581422,26.311112
67.664409,3.206224
412.765888,283.961005
50.234789,22.543915
95.609788,49.875563
36388.649357,5134.278525
19.249688,8.323189
444.321888,193.60329
9.123668,4.038643
353.330308,158.713618
96.485267,33.401194
3714.403258,790.918559
11.237595,3.723685
291.172268,137.679135
116.442554,60.743133
6.038281,2.210047
70.963619,37.018704
139.970128,66.502663
100.071221,18.24778
2077.481985,696.221725
449.830759,147.30433
68.721983,0.148853
4318.638427,1122.866339
172.65508,77.054807
34.565031,16.142543
98.560292,51.414716
45.961938,23.97639
110.110484,403.152392
7.855212,0.160848
100.033531,9.800235
15.031774,5.008887
1414.446253,764.690549
4600.02141,1302.08372
1001.124683,129.504635
551.141128,195.313557
15.431787,8.050107
1986.044654,674.790533
1414.05386,519.370958
13.210317,6.891261
280.328292,133.719346
344.837699,142.649089
737.057811,257.738925
139.670546,44.813356
10078.063623,2170.273492
7.26974,3.792314
104798.535313,12241.670709
10085.254958,2171.397341
5.134258,2.678324
4290.843645,100.909048
158986.62313,4220.664644
2.690005,1.403261
155.867697,36.293114
13882.164043,105.345322
331.746072,68.418622
136.599781,71.258302
3.018871,1.574816
5.764565,62.373498
353.028889,34.756697
457.833265,142.692794
2540.789294,654.773508
3.073835,1.603489
196.126132,102.31067
3.004359,0.544202
8.966761,4.677578
625.898093,259.384191
2.010924,1.049013
301.223914,82.86823
115.43964,56.833561
3.641227,1.625411
271.944041,125.966033
3.794935,1.979656
3822.080563,1038.262607
10266.952232,1552.260223
44.768053,15.984049
1958.937004,366.205029
2166.078472,152.53677
95.321405,49.725127
152.966803,79.779997
5.735533,2.991984
22.905841,1.835025
63.289697,13.967358
84.794442,32.142182
31.474136,14.59851
3.371431,1.758732
5.847708,1.299421
70.612523,18.225941
35.280884,17.702606
2564.352462,798.237033
102.39537,39.538475
1000.2492,402.026559
5949.383784,1483.074637
34.740497,18.12264
174.626798,91.09538
322.683928,139.092541
514.867325,215.134885
4.312099,2.249438
2.445238,33.143525
437.706345,181.992466
23.847912,11.729583
2.628954,0.833275
1371.904921,485.910775
7.155253,3.395624
134.113131,4.926228
264.098922,4.667112
428.164848,126.463266
234.301623,115.11924
125.235897,65.330246
1069.169283,128.037452
4205.402412,1253.662857
6.001382,2.848039
354.010782,160.625264
48.634066,22.119343
3310.697837,850.966729
293.802014,61.666609
1134.828605,433.492973
102.270104,53.349968
11.743843,0.722475
56.36767,29.404618
1085.486443,174.922502
18.799052,9.806666
16.112981,5.540641
5656.553451,1480.707853
68.367353,172.659762
17.501419,4.128577
51.330101,26.776732
12.177149,5.908338
469.839609,199.923873
277.815437,127.689355
11.26823,2.452497
1672.821935,554.836354
1204.180265,453.584274
1842.125778,627.458673
5.942463,2.513754
600.849231,135.339932
327.294798,140.474958
3.400628,1.773963
39.469325,17.79167
2654.949119,849.260052
43110.575709,4830.451983
34.44846,16.407372
79.312191,36.204123
997.923962,95.652527
7.461372,4.431269
133.556298,23.289032
75.438819,26.225347
4513.253844,1.053465
2131.056771,292.884702
981.372701,361.219843
3038.501122,949.301444
1446.404505,291.292254
149.642426,78.062095
1604.315738,572.67968
43.238724,17.702374
17738.977367,3188.530225
1840.286578,334.950909
26.971911,14.070099
32.446476,16.925947
12.971175,0.888752
33.961064,11.375542
97.328246,50.77201
10.234727,4.981329
2.462605,1.262192
27.899866,2.403505
61.385249,32.022076
5.838427,2.664575
68.081984,35.515478
161.818718,126.763949
277.292545,132.610812
178.037865,70.858335
147.81558,77.109107
180063.012458,42013.385737
129.698157,67.658017
33.180254,17.308728
3618.692946,294.021408
2189.796686,727.934922
58.759185,30.65217
13.421532,7.001442
101.077615,52.578589
394.579636,175.439396
2508.93831,811.176235
2.084061,1.087166
98.624146,17.68788
13.3479,1.642542
425.867965,186.864651
360.952695,185.485577
82.745104,39.631699
206.151195,0.156283
4173.407369,1223.775371
113.484337,41.087778
12.895891,3.084238
1018.509763,403.273883
34.155533,9.772967
4306.077848,1325.723194
37960.355635,4615.198926
181.658364,94.76345
128.155408,66.853231
652.919356,3.4368
7.818704,4.078685
33890.947429,4869.527817
46730.858318,6207.790773
7316.161166,250.119688
3386.861336,694.20072
98.115062,50.09826
1159.48124,454.751064
4.692053,59.255112
88.262626,46.042862
10517.948683,2196.022962
2550.626144,486.761921
3533.681496,1010.602649
32.500718,16.954243
87.064079,21.73697
473.155279,204.132099
12.485355,1.932525
1928.705739,658.487531
182.581342,88.494727
290.287081,65.361917
750.297068,187.895285
35.763343,18.656216
1238.521556,439.009953
121.743904,40.054488
71.427982,36.900476
334.572073,153.52702
674.014421,12.296723
581.117555,227.113289
910.966483,0.502371
1459.09797,537.347685
676.724371,228.790363
27.319687,8.371353
576.632728,24.215088
1229.019621,477.336635
56.910313,24.881988
70.134684,838.059279
2630.167399,730.233005
1487.278426,372.041242
1674.483197,591.30471
31.873781,12.465391
13.12938,2.357401
231.200763,14.091212
1375.589049,317.330877
2005.88226,210.242948
38.77868,46.741282
123.927195,64.647552
2.037074,1.062654
3.616559,0.071594
17324.470314,2995.768213
2408.29349,673.939893
2794.509199,847.160171
339.680345,152.524842
350.661788,159.402344
5.269958,2.111208
815.138237,179.891778
221.353365,101.633156
70.603934,28.966255
14.622175,4.197576
59.272874,20.512941
115.011725,59.99673
10154.461136,1898.944394
399.196806,148.690904
125.099094,65.258881
474.824014,204.741455
58.154516,30.33674
699.229246,280.065355
111.882175,58.364177
248.468301,67.522826
201.474558,104.925096
10245.679107,1947.495079
515.689006,207.801475
547.042735,229.752956
33.367384,14.533097
43.910614,9.124129
72.192791,1.698795
306.884341,78.835966
538.488149,219.007602
2966.346354,925.419657
23.532209,12.275753
117.421521,2.716013
74.370331,36.771553
7.982829,4.164303
350.44267,117.423461
1086.293925,3.797241
52.56308,3.44145
7227.692849,1689.671116
163.566827,8.962478
9.032488,4.711865
516.571953,214.504989
4.092677,2.134975
6638.838248,464.109334
501.963813,214.65183
10.44897,5.450783
6311.533998,1121.32689
33.654938,17.556351
4.997175,2.606813
620.736638,232.007445
86.751567,44.315002
62.982653,32.855374
16.041061,8.367939
15.905886,1.232152
157.266688,75.16481
204.743695,106.118855
1355.885525,495.891463
632.983802,250.128896
463.585275,4.655817
157.604755,72.845533
11.257842,4.750701
9.983571,30.268089
15.027534,1.54856
3065.892915,207.80558
46.689635,38.583464
35.51718,18.527803
2580.617114,348.614668
150.216164,78.36139
2.451397,1.278789
2141.767434,715.407512
59.779164,22.645837
23.30479,12.157118
157.419051,7.854538
44.794584,23.367431
16.454153,6.758422
55.015623,23.342648
7315.998327,1726.183105
9.79189,4.081472
148.255873,74.89577
109.79849,54.76906
1005.51146,398.52742
32.251251,3.361268
2617.498927,17.327836
11.550188,4.357942
9.690306,1.359727
239452.444321,10974.357202
61.209245,28.390788
9.364247,3.494862
52.81482,27.551247
119845.743172,13557.463921
63.779307,33.270954
390.146954,173.820757
2880.791783,169.523872
2750.008211,429.003478
148.255873,74.89577
52.966061,25.253752
1021.162827,404.242677
402.423552,178.303683
8.878331,0.290162
71.304771,17.796816
555.047933,234.036041
5.67581,2.960829
14.311086,7.465485
18.882253,8.512927
101.291402,48.616561
410.228402,179.279882
1223.660829,473.157068
11822.905978,2371.219218
405.470928,179.416464
39982.604779,5509.241294
103.416818,22.890329
206.884896,95.258474
50469.344782,6594.639632
412.608692,182.022892
33.756562,16.788909
495.932201,212.449325
162.489933,84.764093
63841.381678,7618.663154
1122.668642,363.526716
1614.367685,148.718537
14.932444,202.399047
14.932444,7.789621
1083.21895,2155.14425
16.95078,8.842501
12.291932,5.480376
2152.656912,3.636401
2072.80581,691.287375
13.949494,0.033355
219.463485,110.926878
36.96376,11.671248
13214.220851,2663.726583
3487.667971,16.173462
74.180816,38.696979
157043.758587,12902.01653
1062.906144,2.995503
8.581386,4.476544
553.173222,233.351471
662.349309,263.275875
8.968497,4.678483
100.566158,52.461091
9.688408,5.05403
2.461617,1.284121
389.660666,159.077891
742.281332,98.313317
1395.355488,520.721812
15.992136,5.525267
178.553555,91.258925
14686.188285,2816.086757
1517.913525,384.543465
9691.259102,2033.671396
330.351146,128.849126
75.231092,17.059251
1274.56711,480.304275
311.562289,145.124761
81.117466,33.603385
1274.56711,480.304275
1202.503467,418.999142
6.931197,0.137211
1274.56711,480.304275
188.025152,90.87003
7.763673,2.548841
300.022728,13.123513
518.880055,220.82897
3631.814343,1072.79446
3576.920288,639.100472
26.020535,11.470545
333.710989,87.268007
14.573686,0.01997
5.806871,3.029197
1274.56711,480.304275
39.057659,18.939642
42.067152,19.44915
437.851967,175.735966
134.822506,57.426824
18.80385,7.260376
130.710095,68.185902
73.614279,51.348404
7.1304,3.719626
1651.649442,538.409749
1274.56711,480.304275
7525.763693,1773.49866
34.478913,17.986184
10.1616,5.300874
1274.56711,480.304275
2791.424772,831.863014
40.53895,21.147448
26.408878,11.349718
41.969597,21.893755
2.348991,1.225368
31.932208,15.791272
226.91273,3.167035
163.097216,85.080888
10021.519819,1381.315932
1282.562985,264.221879
995.843544,394.997081
314.364043,128.208785
26.630558,9.961165
249.880184,111.251034
2063.212686,694.918175
128.285627,68.468159
2499.382599,487.153959
321.200625,81.740441
285.149392,135.479821
95.888161,46.836012
250.649471,122.88182
6617.205906,1503.841649
1740.389268,552.518558
9003.374338,948.326247
112.762461,58.823384
9.515502,2.987454
501.951822,214.647452
16067.506087,2092.368523
2670.005545,1391.360759
262.336392,68.547033
423.674092,79.966152
8372.46272,1779.779576
74485.585442,8859.04907
6.957039,1.473222
764.776632,134.921173
29.839139,18.353482
8.391576,4.377528
97.078982,45.261864
26065.021045,3782.377567
60.317381,6.529102
65.952824,8.52537
15.745267,8.213637
105.347442,48.357137
6.456745,0.016033
4.937095,0.01997
13.258691,6.916495
2044.015883,689.911096
16.799936,8.763812
110.22001,32.865729
20.851278,2.190083
11.137298,5.809855
137.47267,69.376275
77.589615,35.45143
190.625126,85.118959
741.172793,274.176738
2.71061,0.899108
185.620859,0.848014
2.418803,1.261786
217.431565,68.576642
1010.970478,324.4097
53717.19607,2653.260864
36.431768,11.43546
32.009411,16.697949
5019.518212,1381.278125
592.572905,242.733717
1001.121472,405.54498
2348.077633,769.219144
2.987715,1.558563
103.464857,53.973219
1750.986577,608.129189
17.30405,9.026787
197.009827,102.771656
6.786591,0.730384
3463.599404,1060.1793
823.978272,88.214531
88.794195,42.088226
8512.97468,1900.756777
29.738182,15.513146
86.673103,45.213675
296.704617,139.69933
797.522036,322.577948
50.853335,26.528024
8840.252155,1662.944408
153.110255,61.801756
1007.321719,4.60198
5723.157354,1484.3533
30.597772,12.454837
43.662069,6.696001
2613.604052,148.397588
154.920868,57.748534
209.416188,107.825064
7.264608,3.789637
628.523073,200.699723
100.475584,26.179602
79.389273,41.414011
492.596839,203.399297
761.244714,285.029373
322.50178,149.119428
108.282805,14.497727
458.648511,0.055648
518.305073,220.619009
94404.584821,10148.083102
50.07823,17.029953
672.578505,268.691263
1500.531147,537.061919
1306.971286,497.668671
944.60011,156.59285
2465.110564,709.609779
3527.173299,998.651974
817.693551,262.128597
30.773608,4.262256
3250.125177,226.40549
1332.289958,478.111861
4719.399307,1334.31034
923.414026,342.178092
905.59907,357.77112
139.226258,7.713115
3337.013899,1027.162161
55.994744,29.210078
175.664452,79.981291
371.931479,26.732774
375.600472,104.756724
11820.228977,2432.74531
1014.243277,401.715932
56557.81986,7159.043447
250.440985,137.110089
4.627296,2.413863
232.763114,116.350434
1022.312931,229.820674
31.922343,16.65253
507.090807,214.626772
20.925961,10.916184
6.49521,3.388274
109.96441,43.764145
6699.412351,274.138408
49.069459,0.124098
115.491102,28.464063
11.329628,3.207999
343.018839,7.312821
270.11813,5.922715
2419.565982,690.0564
22.162511,3.760183
2465.532839,658.257674
100.546228,52.450694
81.175218,15.197883
104.297219,54.407427
210.264971,97.742507
77.133127,40.237075
4.457733,1.986435
6381.517959,1506.448523
569.762563,239.40924
17.876786,7.506619
3708.830406,1141.307294
1002.011343,80.811311
16.851749,8.372301
47.772111,4.728883
837.171122,328.576489
126.971683,51.773035
227.809807,113.558925
929.043631,341.656554
47.772111,4.728883
10.768259,5.617343
324.850668,149.977149
